,nombre_imagen,Hora,media,desviacion_tipica,temperatura_sensor,pitch,roll,yaw
43,IX-12-66264_0006_0044_THM.tif,2021:05:13 09:30:42,14.399999618530273,3.450000047683716,28.3,8.216409,-0.007559,65.592026
44,IX-12-66264_0006_0045_THM.tif,2021:05:13 09:30:44,15.369999885559082,4.269999980926514,28.3,9.78021,-0.718975,65.504509
45,IX-12-66264_0006_0046_THM.tif,2021:05:13 09:30:45,15.84000015258789,4.619999885559082,28.3,5.258592,0.682661,70.266548
46,IX-12-66264_0006_0047_THM.tif,2021:05:13 09:30:47,15.899999618530273,4.039999961853027,28.3,7.38008,-5.302376,69.953949
47,IX-12-66264_0006_0048_THM.tif,2021:05:13 09:30:48,16.549999237060547,4.210000038146973,28.3,3.525737,2.047658,65.92424
48,IX-12-66264_0006_0049_THM.tif,2021:05:13 09:30:50,17.190000534057617,5.130000114440918,28.3,3.448674,9.104153,62.922409
49,IX-12-66264_0006_0050_THM.tif,2021:05:13 09:30:52,17.040000915527344,5.360000133514404,28.3,8.807389,7.485509,68.297546
50,IX-12-66264_0006_0051_THM.tif,2021:05:13 09:30:53,16.040000915527344,5.079999923706055,28.3,8.214521,3.398424,71.81958
51,IX-12-66264_0006_0052_THM.tif,2021:05:13 09:30:55,14.670000076293945,4.239999771118164,28.3,11.010887,2.071928,69.778236
52,IX-12-66264_0006_0053_THM.tif,2021:05:13 09:30:56,13.619999885559082,3.359999895095825,28.3,11.160734,5.292685,67.738884
53,IX-12-66264_0006_0054_THM.tif,2021:05:13 09:30:58,12.6899995803833,2.059999942779541,28.1,14.150378,4.793451,67.183372
54,IX-12-66264_0006_0055_THM.tif,2021:05:13 09:31:20,13.319999694824219,1.649999976158142,27.8,5.986574,9.667217,-83.24939
55,IX-12-66264_0006_0056_THM.tif,2021:05:13 09:31:21,13.350000381469727,1.6699999570846558,27.8,5.564126,0.544087,-76.405098
56,IX-12-66264_0006_0057_THM.tif,2021:05:13 09:31:23,13.40999984741211,2.049999952316284,27.8,4.602483,-0.32878,-73.915565
57,IX-12-66264_0006_0058_THM.tif,2021:05:13 09:31:24,13.9399995803833,2.950000047683716,27.8,7.471953,-3.597233,-68.659294
58,IX-12-66264_0006_0059_THM.tif,2021:05:13 09:31:26,15.050000190734863,4.110000133514404,27.8,8.934819,-15.572038,-70.728226
59,IX-12-66264_0006_0060_THM.tif,2021:05:13 09:31:28,16.030000686645508,4.690000057220459,27.8,7.841002,-11.112697,-78.964012
60,IX-12-66264_0006_0061_THM.tif,2021:05:13 09:31:29,16.170000076293945,4.909999847412109,27.8,3.820933,-5.848486,-84.442116
61,IX-12-66264_0006_0062_THM.tif,2021:05:13 09:31:31,16.1299991607666,5.019999980926514,27.8,5.794169,0.46615,-87.339081
62,IX-12-66264_0006_0063_THM.tif,2021:05:13 09:31:32,15.979999542236328,4.25,27.8,1.168569,4.183649,-89.336891
63,IX-12-66264_0006_0064_THM.tif,2021:05:13 09:31:34,15.350000381469727,3.819999933242798,27.8,1.19574,6.569911,-85.414055
64,IX-12-66264_0006_0065_THM.tif,2021:05:13 09:31:36,15.8100004196167,3.6600000858306885,27.8,2.244577,8.551966,-84.806519
65,IX-12-66264_0006_0066_THM.tif,2021:05:13 09:31:37,15.329999923706055,3.1500000953674316,27.8,3.710133,9.162715,-82.95826
66,IX-12-66264_0006_0067_THM.tif,2021:05:13 09:31:39,14.640000343322754,2.5899999141693115,27.5,7.636945,10.634884,-78.596931
67,IX-12-66264_0006_0068_THM.tif,2021:05:13 09:31:40,13.899999618530273,2.259999990463257,27.5,9.944087,1.824935,-74.261284
68,IX-12-66264_0006_0069_THM.tif,2021:05:13 09:31:42,13.670000076293945,2.1500000953674316,27.5,10.601475,0.75933,-74.996979
69,IX-12-66264_0006_0070_THM.tif,2021:05:13 09:32:07,13.5,2.5199999809265137,27.3,7.271772,3.100368,64.340675
70,IX-12-66264_0006_0071_THM.tif,2021:05:13 09:32:08,13.729999542236328,2.3399999141693115,27.3,2.441103,4.006553,66.446266
71,IX-12-66264_0006_0072_THM.tif,2021:05:13 09:32:10,13.729999542236328,2.359999895095825,27.3,-3.39459,4.38827,67.966202
72,IX-12-66264_0006_0073_THM.tif,2021:05:13 09:32:11,13.9399995803833,2.4100000858306885,27.3,-6.127406,0.188975,69.172371
73,IX-12-66264_0006_0074_THM.tif,2021:05:13 09:32:13,14.029999732971191,2.380000114440918,27.3,-5.669552,1.213845,73.438835
74,IX-12-66264_0006_0075_THM.tif,2021:05:13 09:32:14,13.5,3.5899999141693115,27.3,-0.384741,-9.662776,75.372253
75,IX-12-66264_0006_0076_THM.tif,2021:05:13 09:32:16,14.710000038146973,3.3299999237060547,27.3,4.56094,-0.878174,71.415695
76,IX-12-66264_0006_0077_THM.tif,2021:05:13 09:32:17,14.770000457763672,2.700000047683716,27.3,8.986553,-4.939705,71.00177
77,IX-12-66264_0006_0078_THM.tif,2021:05:13 09:32:19,14.760000228881836,2.7300000190734863,27.1,10.557012,-1.878558,72.529579
78,IX-12-66264_0006_0079_THM.tif,2021:05:13 09:32:20,14.479999542236328,2.5999999046325684,27.1,10.502828,4.188308,72.188675
79,IX-12-66264_0006_0080_THM.tif,2021:05:13 09:32:22,14.600000381469727,2.8499999046325684,27.1,6.404371,0.362677,68.871704
80,IX-12-66264_0006_0081_THM.tif,2021:05:13 09:32:23,14.75,3.180000066757202,27.1,4.093012,-1.743615,66.536217
81,IX-12-66264_0006_0082_THM.tif,2021:05:13 09:32:25,14.680000305175781,3.119999885559082,27.1,2.076508,0.187154,66.461525
82,IX-12-66264_0006_0083_THM.tif,2021:05:13 09:32:26,14.100000381469727,2.549999952316284,27.1,2.010933,-0.270774,68.07135
83,IX-12-66264_0006_0084_THM.tif,2021:05:13 09:32:50,14.609999656677246,2.8499999046325684,26.9,0.782985,3.464855,-13.027422
84,IX-12-66264_0006_0085_THM.tif,2021:05:13 09:32:52,14.260000228881836,2.490000009536743,26.9,3.551213,-2.209001,-6.844553
85,IX-12-66264_0006_0086_THM.tif,2021:05:13 09:32:54,14.15999984741211,2.880000114440918,26.9,1.052819,-3.414859,-9.141052
86,IX-12-66264_0006_0087_THM.tif,2021:05:13 09:32:56,14.289999961853027,3.069999933242798,26.9,1.561685,-2.398479,-9.962533
87,IX-12-66264_0006_0088_THM.tif,2021:05:13 09:32:58,15.09000015258789,4.050000190734863,26.9,6.212145,2.472132,-10.15193
88,IX-12-66264_0006_0089_THM.tif,2021:05:13 09:33:00,15.199999809265137,3.4100000858306885,26.9,14.582589,-1.25809,-4.84666
89,IX-12-66264_0006_0090_THM.tif,2021:05:13 09:33:02,15.65999984741211,4.0,26.9,18.386259,1.758638,-7.920845
90,IX-12-66264_0006_0091_THM.tif,2021:05:13 09:33:04,14.729999542236328,3.2699999809265137,26.9,18.463181,-4.196154,-9.029761
91,IX-12-66264_0006_0092_THM.tif,2021:05:13 09:33:06,15.649999618530273,3.940000057220459,26.9,12.499108,1.17018,-7.765887
92,IX-12-66264_0006_0093_THM.tif,2021:05:13 09:33:08,14.529999732971191,2.8299999237060547,26.9,10.028797,-5.092312,-4.120366
93,IX-12-66264_0006_0094_THM.tif,2021:05:13 09:33:10,14.25,2.2699999809265137,26.9,10.250161,-3.128499,-8.612066
94,IX-12-66264_0006_0095_THM.tif,2021:05:13 09:33:37,14.1899995803833,1.6200000047683716,26.5,1.588034,-12.458063,176.909866
95,IX-12-66264_0006_0096_THM.tif,2021:05:13 09:33:38,14.229999542236328,1.7799999713897705,26.3,-0.196058,7.521335,174.108688
96,IX-12-66264_0006_0097_THM.tif,2021:05:13 09:33:40,14.630000114440918,2.5799999237060547,26.3,-1.906108,2.894082,167.296951
97,IX-12-66264_0006_0098_THM.tif,2021:05:13 09:33:41,15.210000038146973,3.5299999713897705,26.3,2.55698,5.498539,166.295502
98,IX-12-66264_0006_0099_THM.tif,2021:05:13 09:33:43,15.15999984741211,3.6700000762939453,26.3,-1.01506,9.846542,173.533295
99,IX-12-66264_0006_0100_THM.tif,2021:05:13 09:33:44,15.710000038146973,4.059999942779541,26.3,1.602848,6.579908,-175.480774
100,IX-12-66264_0006_0101_THM.tif,2021:05:13 09:33:46,16.530000686645508,4.659999847412109,26.3,2.172016,0.37388,-173.018143
101,IX-12-66264_0006_0102_THM.tif,2021:05:13 09:33:47,16.809999465942383,4.989999771118164,26.3,3.009339,-4.800687,-173.76326
102,IX-12-66264_0006_0103_THM.tif,2021:05:13 09:33:48,16.059999465942383,4.789999961853027,26.3,4.195155,-1.407871,-176.090958
103,IX-12-66264_0006_0104_THM.tif,2021:05:13 09:33:50,16.010000228881836,4.739999771118164,26.3,3.490487,-3.131524,-175.603928
104,IX-12-66264_0006_0105_THM.tif,2021:05:13 09:33:51,15.1899995803833,3.609999895095825,26.3,4.1616,-1.028793,179.755112
105,IX-12-66264_0006_0106_THM.tif,2021:05:13 09:33:53,15.0,2.819999933242798,26.3,10.121338,-9.269046,-179.40416
106,IX-12-66264_0006_0107_THM.tif,2021:05:13 09:33:55,13.819999694824219,2.9100000858306885,26.3,6.909974,-42.239128,167.872086
107,IX-12-66264_0006_0108_THM.tif,2021:05:13 09:34:15,12.949999809265137,3.5,26.1,6.310848,-3.01654,-5.804653
108,IX-12-66264_0006_0109_THM.tif,2021:05:13 09:34:17,13.90999984741211,3.7899999618530273,26.1,10.344354,-4.987781,1.541729
109,IX-12-66264_0006_0110_THM.tif,2021:05:13 09:34:19,15.109999656677246,2.990000009536743,26.0,12.192726,-5.480336,-10.139737
110,IX-12-66264_0006_0111_THM.tif,2021:05:13 09:34:21,15.260000228881836,2.630000114440918,26.0,12.173536,-2.582224,-11.985705
111,IX-12-66264_0006_0112_THM.tif,2021:05:13 09:34:23,15.6899995803833,3.549999952316284,26.0,12.89415,-1.294541,-15.303995
112,IX-12-66264_0006_0113_THM.tif,2021:05:13 09:34:25,16.190000534057617,3.7100000381469727,26.0,7.909086,2.469745,-16.765564
113,IX-12-66264_0006_0114_THM.tif,2021:05:13 09:34:27,17.979999542236328,5.0,26.0,10.518486,8.212013,-12.467067
114,IX-12-66264_0006_0115_THM.tif,2021:05:13 09:34:29,18.25,5.269999980926514,26.0,3.691717,5.193613,-13.728472
115,IX-12-66264_0006_0116_THM.tif,2021:05:13 09:34:31,18.31999969482422,5.429999828338623,26.0,-2.604479,3.705885,-12.470853
116,IX-12-66264_0006_0117_THM.tif,2021:05:13 09:34:33,18.84000015258789,5.300000190734863,26.0,-2.022943,0.571684,-6.350041
117,IX-12-66264_0006_0118_THM.tif,2021:05:13 09:34:35,18.020000457763672,4.840000152587891,26.0,-2.311765,0.113091,-9.566866
118,IX-12-66264_0006_0119_THM.tif,2021:05:13 09:34:37,18.260000228881836,5.230000019073486,26.0,-2.323637,8.007838,-20.247536
119,IX-12-66264_0006_0120_THM.tif,2021:05:13 09:34:39,18.40999984741211,3.740000009536743,25.8,-3.941327,5.829573,-12.723079
120,IX-12-66264_0006_0121_THM.tif,2021:05:13 09:34:41,16.920000076293945,3.4800000190734863,25.8,3.468346,-1.787349,1.800859
121,IX-12-66264_0006_0122_THM.tif,2021:05:13 09:35:09,15.119999885559082,1.649999976158142,25.7,15.717568,-6.906881,-176.164581
122,IX-12-66264_0006_0123_THM.tif,2021:05:13 09:35:10,15.569999694824219,2.630000114440918,25.7,16.092737,-0.360772,179.953934
123,IX-12-66264_0006_0124_THM.tif,2021:05:13 09:35:12,16.350000381469727,3.5,25.7,14.907761,0.105365,179.608276
124,IX-12-66264_0006_0125_THM.tif,2021:05:13 09:35:13,17.290000915527344,4.510000228881836,25.7,14.915455,-1.833865,179.063477
125,IX-12-66264_0006_0126_THM.tif,2021:05:13 09:35:15,18.18000030517578,4.570000171661377,25.7,13.586853,0.624247,178.85968
126,IX-12-66264_0006_0127_THM.tif,2021:05:13 09:35:16,18.760000228881836,4.920000076293945,25.7,12.127962,1.037096,178.864105
127,IX-12-66264_0006_0128_THM.tif,2021:05:13 09:35:18,19.030000686645508,5.170000076293945,25.7,11.39922,-0.261251,-179.470856
128,IX-12-66264_0006_0129_THM.tif,2021:05:13 09:35:19,18.899999618530273,4.389999866485596,25.6,11.751412,5.553926,-179.131699
129,IX-12-66264_0006_0130_THM.tif,2021:05:13 09:35:21,18.229999542236328,4.409999847412109,25.6,9.57056,4.334007,-179.24054
130,IX-12-66264_0006_0131_THM.tif,2021:05:13 09:35:22,17.239999771118164,2.549999952316284,25.6,9.837228,1.955737,177.00206
131,IX-12-66264_0006_0132_THM.tif,2021:05:13 09:35:24,16.75,2.4200000762939453,25.6,3.346577,8.484365,171.712143
